index,Unnamed: 0,date,text,sentiment_scores,subjectivity_scores
3129,3129,Fri Jan 31 23:59:54 +0000 2020,RT @CNNEE: En redes muchos dijeron que enero tuvo 954 días. Al menos así se sintió. Y no es para menos https://t.co/oL8o3UvzTo,0.0,0.0
3131,3131,Fri Jan 31 23:59:54 +0000 2020,"RT @Huh_My_Rahhhhh: Father can’t touch his little baby as he is infected with the Corona virus... 
The baby’s face tho.. 😢 https://t.co/UxQ…",-0.1875,0.5
3132,3132,Fri Jan 31 23:59:54 +0000 2020,"RT @gorvin1971: @AdamZ14839920 @Franktmcveety @geoff_buxcey To put this in perspective, 15 million Americans have had the Flu this year alr…",0.0,0.0
3133,3133,Fri Jan 31 23:59:54 +0000 2020,"RT @C5N: ⭕ #ALERTA

El Gobierno de España confirmó el primer caso de #coronavirus en ese país a través del Centro Nacional de Microbiología…",0.0,0.0
3134,3134,Fri Jan 31 23:59:53 +0000 2020,"RT @OfficialHue_: [FREE] Lil Tjay x Polo G Type Beat ""Calabasas"" (Prod .By Hxe) https://t.co/f5fE4kLDu9
.
.
.
.
.
#typebeat #coronavirus #s…",-0.175,0.9
3135,3135,Fri Jan 31 23:59:53 +0000 2020,RT @Mfutebolisticos: incrível como esse video eh capaz de curar o coronavirus https://t.co/8pbIjq8Qny,0.0,0.0
3136,3136,Fri Jan 31 23:59:53 +0000 2020,RT @NL_Vossi: Man heard about coronavirus &amp; said the money ain’t worth it,0.3,0.1
3137,3137,Fri Jan 31 23:59:53 +0000 2020,RT @Animeiberico: No entréis aquí #Coronavirus https://t.co/hJnthXFlVr,0.0,0.0
3138,3138,Fri Jan 31 23:59:53 +0000 2020,"RT @tprincedelamour: #Coronavirus Sur 6 cas en France, 2 (33%) sont en réanimation c'est à dire qu'ils seraient morts sans assistance médic…",0.0,0.0
3140,3140,Fri Jan 31 23:59:53 +0000 2020,RT @_anapastor_: #coronavirus https://t.co/Z9QQiTtGrR,0.0,0.0
3141,3141,Fri Jan 31 23:59:53 +0000 2020,RT @i_oofficial: that gucci mask isn’t gonna save u from corona virus but you’re gonna look sick when u die,-0.7142857142857143,0.8571428571428571
3142,3142,Fri Jan 31 23:59:53 +0000 2020,RT @lefrasidiosho: #coronavirus #conte https://t.co/uPIDlptdzz,0.0,0.0
3143,3143,Fri Jan 31 23:59:53 +0000 2020,RT @albasnunez: si no das rt a esto mañana te infectas del coronavirus https://t.co/xLHRSdAUEd,0.0,0.0
3144,3144,Fri Jan 31 23:59:53 +0000 2020,RT @RotaDatos: 📌 Aquí podrás rastrear la propagación global del coronavirus de Wuhan en tiempo real https://t.co/MVq7Vc1CPt,0.1,0.15000000000000002
3145,3145,Fri Jan 31 23:59:53 +0000 2020,"this coronavirus got to me, say your farewells now 🤧",0.0,0.0
3146,3146,Fri Jan 31 23:59:53 +0000 2020,"RT @oro_negro26: #China debería dictar una ley que prohíba comer tanto animal, insecto o bichos, tanto por higiene como por sentimientos ha…",0.0,0.0
3147,3147,Fri Jan 31 23:59:53 +0000 2020,RT @cuatro: #ÚLTIMAHORA | El Ministerio de Sanidad ha confirmado un caso positivo por coronavirus en La Gomera https://t.co/95gX9iFlIm,0.0,0.0
3148,3148,Fri Jan 31 23:59:53 +0000 2020,"dos chinos con coronavirus en bs as, sabes el tiro q les pego si soy el medico",0.0,0.0
3149,3149,Fri Jan 31 23:59:53 +0000 2020,"RT @BraveTheWorld: India just announced that the #coronavirus had at least 4 protein inserts from HIV, which is a sign of engineering, lead…",-0.3,0.4
3150,3150,Fri Jan 31 23:59:53 +0000 2020,@amyourPAL @the_best_guy68 @crockejo @thingmum @CPHO_Canada https://t.co/tRYhWvks57 here from a top disease doctor,0.5,0.5
3151,3151,Fri Jan 31 23:59:53 +0000 2020,People who come on here to fear monger and be racist re coronavirus couldnt even describe its understand the mechan… https://t.co/JEVqma0pRl,0.0,0.0
3152,3152,Fri Jan 31 23:59:53 +0000 2020,RT @__interlac_: Para pekerja china yg membangun rumah sakit untuk pasien virus corona berkelahi. https://t.co/71t7gnMzzM,0.0,0.0
3153,3153,Fri Jan 31 23:59:53 +0000 2020,"RT @football_mumble: Solskjær has a plan...

1️⃣ Sign Ighalo from China
2️⃣ Sparks an outbreak of the coronavirus
3️⃣ Football is suspended…",0.0,0.0
3154,3154,Fri Jan 31 23:59:53 +0000 2020,RT @TheStandardPOP: กลุ่มแฟนคลับชาวจีนของ ลิซ่า BLACKPINK ร่วมใจกันบริจาคเงินและสิ่งของที่จำเป็นจำนวนไม่น้อยให้ทางการจีนนำไปใช้ประโยชน์ เ…,0.0,0.0
3155,3155,Fri Jan 31 23:59:53 +0000 2020,"RT @lgalup: Si al informar sobre coronavirus se dijera que la tasa de mortalidad es menos de 2,5% (170 sobre 7700 infectados en China) ayud…",0.0,0.0
3156,3156,Fri Jan 31 23:59:53 +0000 2020,"RT @GrouciDjamila: Time to End Illegal Wildlife Markets That Led to Deadly Outbreak of the Coronavirus

But in order to prevent a similar o…",-0.2333333333333333,0.43333333333333335
3158,3158,Fri Jan 31 23:59:53 +0000 2020,RT @AverageViewer: EL CORONAVIRUS YA HA LLEGADO A ESPAÑA 😭😭👏🏻👏🏻👏🏻 https://t.co/50Arhxj0Sd,0.0,0.0
3159,3159,Fri Jan 31 23:59:53 +0000 2020,Número de casos confirmados de coronavírus passa de 11 mil e são mais de 250 mortes na China https://t.co/qya2Xmzlbp via @AgoraNoticiasBr,0.0,0.0
3160,3160,Fri Jan 31 23:59:53 +0000 2020,"RT @twittopolis: Coronavirus, è campano il ricercatore che ha scoperto l’Rna della malattia

https://t.co/sH18skdbrq",0.0,0.0
3161,3161,Fri Jan 31 23:59:53 +0000 2020,#RDRJ RT @bandnewsfmrio: Epidemia de coronavírus faz máscara hospitalar ficar em falta no Rio. Na quarta-feira (29)… https://t.co/1C8jlOJw0H,0.0,0.0
3162,3162,Fri Jan 31 23:59:53 +0000 2020,RT @joshhemoji: El coronavirus saludando a la península https://t.co/BC0kQIZiRf,0.0,0.0
3163,3163,Fri Jan 31 23:59:53 +0000 2020,"RT @adrifadi: 🚨TERRORISMO BIOLÓGICO
#CORONAVIRUS lleva 230 muertes en #CHINA, país con 1/5 de la población mundial (7700 mlls)
SU CREADOR @…",0.0,0.0
3164,3164,Fri Jan 31 23:59:53 +0000 2020,RT @joeresendez: ¡Cuidado con el #Coronavirus! Ese final no me lo esperaba... 😱 https://t.co/oVoKhRxwoa,0.0,1.0
3166,3166,Fri Jan 31 23:59:52 +0000 2020,Der Umgang Chinas mit dem Coronavirus ist eine Lehrstunde für kommunikative Machtpolitik https://t.co/KWDilfMcHW,0.0,0.0
3167,3167,Fri Jan 31 23:59:52 +0000 2020,RT @CPHO_Canada: Beware of misinformation about #2019nCoV #coronavirus on social media! The best defence against #misinformation is #factch…,0.5208333333333334,0.18333333333333332
3168,3168,Fri Jan 31 23:59:52 +0000 2020,"México no está preparado para el coronavirus, advierten.  https://t.co/62tixSwHEI",0.0,0.0
3169,3169,Fri Jan 31 23:59:52 +0000 2020,RT @kevinfolta: Today I sat through an informative special seminar featuring Dr. Ilaria Capua's synthesis of the #coronavirus situation. It…,0.35714285714285715,0.5714285714285714
3171,3171,Fri Jan 31 23:59:52 +0000 2020,RT @elmundoes: #ÚltimaHora 🔴 Confirmado el primer caso de coronavirus en España: un alemán en La Gomera https://t.co/SdubzijkfE,0.0,0.0
3172,3172,Fri Jan 31 23:59:52 +0000 2020,"NEW: Man tests positive for novel #coronavirus in Santa Clara County, the first reported in the Bay Area and the se… https://t.co/s0imFKmCKi",0.20454545454545456,0.4444444444444444
3173,3173,Fri Jan 31 23:59:52 +0000 2020,"RT @MiDiarioPanama: La entidad recordó que es la única fuente oficial autorizada para divulgar información sobre el coronavirus: 

https://…",0.0,0.0
3174,3174,Fri Jan 31 23:59:52 +0000 2020,RT @officialBovi: Congratulations to Ighalo on being the first Nigerian to play for Man U. I just hate that he will be the first player to…,-0.10000000000000002,0.5222222222222223
3175,3175,Fri Jan 31 23:59:52 +0000 2020,"RT @TheAveengers: Duterte's set up a meeting with medical experts regarding the corona virus NEXT WEEK. On the other hand, the government w…",-0.041666666666666664,0.125
3176,3176,Fri Jan 31 23:59:52 +0000 2020,!? WHO &amp; CDC Caught Intentionally Fudging the Coronavirus Numbers? https://t.co/yFVQZq9iEz via @YouTube,0.0,0.0
3177,3177,Fri Jan 31 23:59:52 +0000 2020,"This might be how you people got corona virus. Now, no one is safe again. https://t.co/z7gQgYbLPh",0.5,0.5
3178,3178,Fri Jan 31 23:59:52 +0000 2020,"RT @JL_Mobala: Janvier 2020:

- Incendies Australie
- WW3
- Coronavirus
- Grève 
- Séisme
- Mort Kobe Bryant
- Booba sur Twitter",0.0,0.0
3179,3179,Fri Jan 31 23:59:51 +0000 2020,People are using this Corona virus to lowkey be racist lmao some of y’all be wilding,0.6,1.0
3180,3180,Fri Jan 31 23:59:51 +0000 2020,"RT @Winston_Dunhill: Mientras el Papa recibe a Alberto, en Pergamino reciben al coronavirus y en provincia de Buenos Aires al default.",0.0,0.0
3181,3181,Fri Jan 31 23:59:51 +0000 2020,"mi padre histérico. Y yo descojonándome en su cara, la verdad. ¿No querías que fuera a Londres? Pues toma, coronavirus en tu puñetera casa",0.0,0.0
3182,3182,Fri Jan 31 23:59:51 +0000 2020,RT @MarcapaginasOlv: He tenido una reunión en el hospital sobre el coronavirus. Y nos han dado mucha calma. No os creáis las fake news y el…,-0.5,1.0
3183,3183,Fri Jan 31 23:59:51 +0000 2020,"RT @g__josue: Resumen de enero: 
-3era guerra mundial
-Temblores
-Coronavirus 
-Más casos de corrupción en el gobierno 
-Muerte de Kobe
🚨HO…",0.0,0.0
3185,3185,Fri Jan 31 23:59:51 +0000 2020,"RT @SecAzar: As part of the Administration’s work to protect Americans and respond to the 2019 Novel #Coronavirus outbreak, today I signed…",0.0,0.0
3186,3186,Fri Jan 31 23:59:51 +0000 2020,"RT @angryasianman: ""This coronavirus is new. But the diseases of xenophobia and racism are not. And as history has shown, outbreaks of the…",0.13636363636363635,0.45454545454545453
3188,3188,Fri Jan 31 23:59:51 +0000 2020,RT @jcgfrippout: .@senrobportman .@robportman 👇👇👇Another idiotic move by your president who avoids anything science-related at the expense…,-0.6666666666666666,0.8333333333333334
3189,3189,Fri Jan 31 23:59:51 +0000 2020,"RT @ahnewyear19: Kebaikan orang Malaysia.
Apa komen anda?
Tukar topik dari coronavirus. https://t.co/3tnnbnAVxy",0.0,0.0
3190,3190,Fri Jan 31 23:59:51 +0000 2020,@ASMartial9 all got coronavirus unlucky,0.0,0.0
3191,3191,Fri Jan 31 23:59:51 +0000 2020,RT @AFPespanol: #ÚLTIMAHORA Aumentan a 258 los muertos en China por nuevo coronavirus (gobierno) #AFP https://t.co/H2v6CNFTS5,0.0,0.0
3192,3192,Fri Jan 31 23:59:51 +0000 2020,chug the whole bottle to immunize yourself from the corona virus. https://t.co/3XK0rxrNMO,0.2,0.4
3193,3193,Fri Jan 31 23:59:51 +0000 2020,"RT @lovelyfulgar: Oo, may right akong magalit &amp; maging “OA” sa coronavirus na yan dahil umpisa palang hindi na maganda yung desisyon ni dut…",0.2857142857142857,0.5357142857142857
3194,3194,Fri Jan 31 23:59:51 +0000 2020,'Not unforseeable': Your travel insurance may not cover coronavirus https://t.co/7CFRzLsPiB,0.0,0.0
3195,3195,Fri Jan 31 23:59:51 +0000 2020,"RT @MinSoliSante: La Ministre @AgnesBuzyn annonce l’ouverture de la plateforme d’information #Coronavirus

📞 N° vert 0 800 130 000 (appel g…",0.0,0.0
3196,3196,Fri Jan 31 23:59:51 +0000 2020,"RT @CNBCnow: BREAKING: United Airlines halts China flights starting February 6, joining Delta and American amid coronavirus outbreak 
https…",0.0,0.05
3197,3197,Fri Jan 31 23:59:51 +0000 2020,"RT @HongKongFP: [Recap] Coronavirus: a product of China’s food safety, healthcare and politics

https://t.co/AKVdvly0fD #China #HongKong #c…",-0.75,1.0
3198,3198,Fri Jan 31 23:59:51 +0000 2020,RT @lanadiamaria: Cuando me compro el tapabocas para prevenir el coronavirus  //  Cuando me doy cuenta que es Made in China. https://t.co/t…,0.0,0.0
3200,3200,Sat Feb 01 23:59:52 +0000 2020,"RT @KKeneally: Bushfire crisis
Sports Rorts 
Now the Coronavirus 

This do-nothing Government has no plan for our country.       
  
Austra…",0.0,0.0
3201,3201,Sat Feb 01 23:59:52 +0000 2020,@MNgapusi @Q22020n Bonekanya virus Corona...#RezimTakPeduliHakRakyat,0.0,0.0
3202,3202,Sat Feb 01 23:59:52 +0000 2020,@kccxmends o caso de coronavirus se vier é pq saiu dela essa glsk,0.0,0.0
3203,3203,Sat Feb 01 23:59:52 +0000 2020,RT @HuXijin_GT: Coronavirus outbreak is in a critical situation. People hope an inflection point will emerge in a week. By then direct impa…,0.05,0.6000000000000001
3204,3204,Sat Feb 01 23:59:52 +0000 2020,RT @soompi: #GOT7 Postpones Concerts In Bangkok And Singapore Due To Coronavirus  https://t.co/QfTwrXv5sH https://t.co/2WAef7dQ1I,-0.125,0.375
3205,3205,Sat Feb 01 23:59:51 +0000 2020,RT @Eagle__Contry: Y entonces Dios creó el Coronavirus... https://t.co/xhd8UATYkh,0.0,0.0
3206,3206,Sat Feb 01 23:59:51 +0000 2020,RT @jdesdejapon: Muchas personas estan con la moda de usar máscaras por el #coronavirus. La verdad es que las máscaras comunes no protegen.…,0.0,0.0
3207,3207,Sat Feb 01 23:59:51 +0000 2020,RT @grodira: No hay por qué preocuparse por el coronavirus en La Gomera. El paciente está en las mejores manos. https://t.co/eeMoArqlBG,0.0,0.0
3208,3208,Sat Feb 01 23:59:51 +0000 2020,"RT @lahoraecuador: #China cura a 72 personas de #Coronavirus en un día.

►https://t.co/RFLKhZ6Vk6 https://t.co/lh9poCaZUo",0.0,0.0
3210,3210,Sat Feb 01 23:59:51 +0000 2020,Oop there’s a coronavirus case in me state—,0.0,0.0
3211,3211,Sat Feb 01 23:59:51 +0000 2020,#Coronavirus https://t.co/AqLY5cHf1c,0.0,0.0
3212,3212,Sat Feb 01 23:59:50 +0000 2020,RT @StaceyBell4NY: NYC’s First Possible Coronavirus Patient Tested at Manhattan Hospital #nbc4ny #news https://t.co/jFxWrpNmXP,0.125,0.6666666666666666
3213,3213,Sat Feb 01 23:59:50 +0000 2020,"RT @DarrenPlymouth: This undercover journalist secretly filmed 8 bodies in 5 minutes in 1 hospital ward, #Wuhan, #China.

Cause of death, #…",-0.4,0.7
3214,3214,Sat Feb 01 23:59:50 +0000 2020,RT @MINSAPma: Reiteramos que en Panamá no se ha reportado hasta el momento ningún caso sospechoso o de afectado con el nuevo Coronavirus. M…,0.0,0.0
3216,3216,Sat Feb 01 23:59:50 +0000 2020,"RT @Cockato47613097: WHOは現在、#新型コロナウイルス がペット #犬 / #猫 に感染する例がないと述べている。しかし中国の一部の自治体は市民に、5日間以内にペットを処分するよう命じた。
酷い。酷すぎる。🤬
https://t.co/omkUfnhh7D",0.0,0.0
3217,3217,Sat Feb 01 23:59:50 +0000 2020,United Airlines cancels all flights to mainland China amid coronavirus outbreak https://t.co/n2xxGTvPp8 #FoxNews,0.0,0.0
3218,3218,Sat Feb 01 23:59:50 +0000 2020,"RT @RealG2daZ: Weird how Trump orders flights from China stopped due to dangers of Corona Virus, &amp; in unison Democrats start whining about…",-0.3125,0.6875
3219,3219,Sat Feb 01 23:59:50 +0000 2020,RT @XposeTrophyHunt: Panicking pet owners are reportedly throwing cats and dogs out of towerblocks following bogus claims deadly coronaviru…,-0.1,0.25
3220,3220,Sat Feb 01 23:59:50 +0000 2020,@suelifeliz @jendeukiedino hoje eu estava feliz porque tocou ima música de kpop na televisão mas a minha mãe estrag… https://t.co/IsNxhi0HCd,0.0,0.0
3221,3221,Sat Feb 01 23:59:50 +0000 2020,Okay yall. @Lysol #HumanCoronavirus #Coronavirus https://t.co/sLj4qyfFqq,0.5,0.5
3224,3224,Sat Feb 01 23:59:50 +0000 2020,RT @revistaclimax: El restaurante del hotel Marco Polo está cerrado para evitar contagios. Las comidas se sirven en las habitaciones. «Cuan…,0.0,0.0
3225,3225,Sat Feb 01 23:59:50 +0000 2020,RT @JXEKER: eric ended coronavirus https://t.co/VvDgsJQwpH,0.0,0.0
3227,3227,Sat Feb 01 23:59:50 +0000 2020,RT @DrAmithaMD: @soledadobrien A great overview here. In short no. N95s for the confirmed/suspected to prevent spread and healthcare profes…,0.4,0.525
3228,3228,Sat Feb 01 23:59:49 +0000 2020,"RT @EraHellHuesos: No es por arruinarles el final de Fast and Furious 9, pero al final Han contagia a todos de Coronavirus y mueren. https:…",0.06666666666666667,0.8666666666666667
3229,3229,Sat Feb 01 23:59:49 +0000 2020,"What is #coronavirus, Explained in Urdu  https://t.co/8sVnNwPWIL via @YouTube
#cepostaperte
#AWKJSJFKSJFLA… https://t.co/KbuikTubBN",0.0,0.0
3230,3230,Sat Feb 01 23:59:49 +0000 2020,"RT @MirPAK5: Mask shortage is caused by the Corona virus in China
One person came to the police station and left 500 masks and the police k…",0.0,0.0
3231,3231,Sat Feb 01 23:59:49 +0000 2020,la neta sí traten de evitar rolar cigarros o las botellas para los shots o saludar de beso a la raza de q normalice… https://t.co/Mrmc1vGIwX,0.0,0.0
3232,3232,Sat Feb 01 23:59:49 +0000 2020,RT @tameempada_: antes que exista uma epidemia do corona vírus ninguém quer admitir que tem uma crush em mim?,0.0,0.0
3233,3233,Sat Feb 01 23:59:49 +0000 2020,"RT @cnnphilippines: An eighth case of coronavirus in the United States has been confirmed in a Boston man in his 20s, health officials said…",0.4,1.0
3234,3234,Sat Feb 01 23:59:49 +0000 2020,RT @TanGales: I know dota is a toxic game but damn my chinese teammate said “im sorry for bringing corona virus in your country”  😢😢❤️❤️,-0.3,0.4666666666666666
3235,3235,Sat Feb 01 23:59:49 +0000 2020,"RT @takeshin361: Q.なぜ著者らはウイルスが人工的かもしれないと考えているのでしょうか？
A.最も近いコロナウイルスファミリーのいずれにも存在しない挿入(HIV-1タンパク質の短いセグメント)を見ると「短期間でこのようなユニークな挿入を自然に獲得した可能性は非常…",0.0,0.0
3236,3236,Sat Feb 01 23:59:49 +0000 2020,"Bought Bruno Fernandes, play him at CDM? Wtf are u thinking Ole. Its just like u buy a box of mask for Coronavirus,… https://t.co/CaOKkxm7xi",-0.5,1.0
3237,3237,Sat Feb 01 23:59:49 +0000 2020,My sister sent me $90 worth of face masks and hand sanitizer bc shes worried about me getting coronavirus 😭,0.3,0.1
3239,3239,Sat Feb 01 23:59:49 +0000 2020,"RT @JPenerangan: Coughing or sneezing non-stop lately? Hygiene is the key! Keep calm and follow these precautions.

Source: @bernamadotcom…",1.850371707708594e-17,0.7833333333333333
3240,3240,Sat Feb 01 23:59:49 +0000 2020,RT @AmazonPosition: It's crazy how many people are not informed about the coronavirus outbreak in China. so here's a thread of what's going…,-0.04999999999999999,0.7
3241,3241,Sat Feb 01 23:59:49 +0000 2020,RT @Boo15733919: @thegirlinline @TheSocialCTV @CTV @CTVToronto @CTVNews @CTV_PR @BellMediaPR @Bell_LetsTalk Ya Get A Flu Shot And Get Your…,0.0,0.0
3242,3242,Sat Feb 01 23:59:49 +0000 2020,"""Coronavirus nano particulates have been delivered to all bodies in the world via chemtrails…"" — Lindy Liscomb https://t.co/t7xCZBfGrY",0.0,0.0
3243,3243,Sat Feb 01 23:59:48 +0000 2020,"RT @patytadeperro: ESTA ES LA NUEVA MANERA DE SALUDARSE EN FRANCIA 🇫🇷, TODO POR EL CORONA VIRUS!! OJALÁ QUE NO SIGAMOS ÉSTE EJEMPLO!! 😂😂😬😬😬…",0.0,0.0
3244,3244,Sat Feb 01 23:59:48 +0000 2020,RT @brozoxmiswebs: Los aviones son una piedra constante en el destino de la 4T. Ahora le llueve a Ebrard por no querer usar aeronaves ofici…,0.0,0.0
3245,3245,Sat Feb 01 23:59:48 +0000 2020,"RT @rising_serpent: Takeaways from this article:
1. Coronavirus is transmitted from person to person when index case is completely asymptom…",0.1,0.4
3246,3246,Sat Feb 01 23:59:48 +0000 2020,"RT @IgnacioSocias: Última semana en Chile
- Muertos por Coronavirus: 0
- Muertos por los Pacos: 2

Brígido que la epidemia que de verdad no…",0.0,0.0
3247,3247,Sat Feb 01 23:59:48 +0000 2020,RT @MundoEConflicto: URGENTE: Ya son 304 los muertos y 13.950 los infectados por el coronavirus en todo el mundo.,0.0,0.0
3248,3248,Sat Feb 01 23:59:48 +0000 2020,"RT @DoIguanaKnow: Osea que el primer caso de coronavirus en España ha sido por culpa de unos alemanes 🤡 
Llega a ser por asiáticos o alguna…",0.0,0.0
3249,3249,Sat Feb 01 23:59:48 +0000 2020,RT @KorteSupremo_: It's reported multiple pets were killed following bogus claims they could spread coronavirus. See how sharing fake news…,-0.175,0.275
3250,3250,Sat Feb 01 23:59:48 +0000 2020,"RT @RepRonWright: It is utterly absurd that China is excluding #Taiwan from participating in the @WHO because of political differences.
 
F…",-0.25,0.55
3252,3252,Sat Feb 01 23:59:47 +0000 2020,RT @NBCNews: Coronavirus in the US: A map of where the few cases have been confirmed across the country. https://t.co/MPRMcUjLTl - @NBCNews…,0.1,0.55
3254,3254,Sat Feb 01 23:59:47 +0000 2020,"RT @DomenicaSisto: Coronavirus, Nardella lancia l'Hashtag #AbbracciaUnCinese “contro l’odio"".
Io ne lancio un'altro 
a Narde' #abbracciaunc…",0.0,0.0
3256,3256,Sat Feb 01 23:59:47 +0000 2020,"RT @CNBC: Coronavirus live updates: China's Hubei province confirms additional 45 deaths, 1,921 cases https://t.co/RiwNwjoEQw",0.13636363636363635,0.5
3257,3257,Sat Feb 01 23:59:47 +0000 2020,"RT @steve_hanke: This is what the #CCP does not want you to know. In #China, people are dropping to the ground in public because of #Corona…",0.0,0.06666666666666667
3258,3258,Sat Feb 01 23:59:46 +0000 2020,#Coronavirus: messages discriminatoires sur les réseaux sociaux  https://t.co/iVN8Ro5CX5 via @lp_lapresse  #racisme,0.0,0.0
3259,3259,Sat Feb 01 23:59:46 +0000 2020,RT @randybeamer: .@JBSA_Official Lackland approved as one of the locations to house Americans who may need to be quarantined because of #co…,0.0,0.0
3260,3260,Sat Feb 01 23:59:46 +0000 2020,"RT @lovereignssupr1: Fear NOT Peter Hotez!!! 

You say that the fate of the Coronavirus vax will depend on the ""mutual interest of China &amp;…",0.0,0.0
3261,3261,Sat Feb 01 23:59:46 +0000 2020,"RT @MoodFlix: Corona virus is not a joke;

Lord, please protect my family, friends, and also humanities.",0.0,0.0
3263,3263,Sat Feb 01 23:59:46 +0000 2020,RT @howroute: Another gruesome scene from China. Appears this woman refuses to be quarantined. #coronavirus https://t.co/uWiDbc67aq,-1.0,1.0
3264,3264,Sat Feb 01 23:59:46 +0000 2020,RT @MaziIbe_: If coronavirus don reach Lagos Na to break my piggyvest and live life to the fullest because life’s really Gbemi.,0.16818181818181818,0.35
3267,3267,Sat Feb 01 23:59:45 +0000 2020,Are you ready and are you protected! From Discover on Google https://t.co/rG1ldeuFfN,0.25,0.5
3269,3269,Sat Feb 01 23:59:45 +0000 2020,"BREAKING: 14,000 coronavirus infections confirmed in China",0.4,1.0
3270,3270,Sat Feb 01 23:59:45 +0000 2020,"RT @charlesmok: 當日，你為了中國市場，放棄了你的員工。
今日，你不放棄中國，你會失去全世界。
天在看。

Coronavirus: Cathay Pacific faces pressure to suspend mainland China flights,…",0.0,0.0
3271,3271,Sat Feb 01 23:59:45 +0000 2020,RT @JoeBiden: We are in the midst of a crisis with the coronavirus. We need to lead the way with science — not Donald Trump’s record of hys…,0.0,0.0
3273,3273,Sat Feb 01 23:59:45 +0000 2020,RT @lenatheplug: this is how the corona virus got started,0.0,0.0
3274,3274,Sat Feb 01 23:59:45 +0000 2020,"El coronavirus ha llegado a Italia jajajajajajajahajahahhahahahjajajajajajaajja

En dos días estamos ahí jajajajaja… https://t.co/XhdVnbHClZ",0.0,0.0
3275,3275,Sat Feb 01 23:59:45 +0000 2020,RT @rising_serpent: @CoreysDigs The research suggesting homology between Wuhan Coronavirus and HIV gp120 is not conclusive. What is interes…,0.0,0.0
3277,3277,Sat Feb 01 23:59:45 +0000 2020,RT @fisgonmonero: Las multinacionales farmacéuticas harán el gran nefgocio con el coronavirus. La moderna danza de la muerte. https://t.co/…,0.0,0.0
3278,3278,Sat Feb 01 23:59:45 +0000 2020,"CHINOS PROTEGEN MASCOTAS DEL CORONAVIRUS
#China #Coronavirus 

https://t.co/9FY8SHkKM8 https://t.co/kumAyoN9AJ",0.0,0.0
3279,3279,Sat Feb 01 23:59:44 +0000 2020,RT @iNabber69: Coronavirus ending The 1975? Guess it’s not all bad,-0.6999999999999998,0.6666666666666666
3280,3280,Sat Feb 01 23:59:44 +0000 2020,"RT @CGTNOfficial: 1,921 new confirmed #coronavirus cases and 45 more deaths reported Saturday in C. China's #Hubei Province, the epicenter…",0.34545454545454546,0.6515151515151515
3281,3281,Sat Feb 01 23:59:44 +0000 2020,@_FinallyBased corona virus shawty 🤪,0.0,0.0
3282,3282,Sat Feb 01 23:59:44 +0000 2020,RT @cafecnn: Minuto a minuto: Más de 13.000 casos de coronavirus en China https://t.co/TunuVDmrUQ,0.0,0.0
3283,3283,Sat Feb 01 23:59:44 +0000 2020,"RT @kevinsemar: Le Coronavirus quamd y voit qu'on l'écrit mal : 
#Coronarivus https://t.co/nw8Ai2u2z1",0.0,0.0
3285,3285,Sat Feb 01 23:59:44 +0000 2020,"RT @nbcsandiego: A man who recently traveled back to Boston from Wuhan, China, has been diagnosed as the first Massachusetts resident with…",0.08333333333333333,0.19444444444444442
3286,3286,Sat Feb 01 23:59:44 +0000 2020,"RT @leenvervaeke: Update #coronavirus #China (zondag 8u lokale tijd):
- 14.380 bevestigde gevallen (+21% tov gisteren)
- 17.988 verdachte g…",0.0,0.0
3287,3287,Sat Feb 01 23:59:44 +0000 2020,RT @mariatoresma: Un hombre chino agradece de manera diferente a los médicos y enfermeras por sus esfuerzos para combatir el #coronavirus h…,0.0,0.0
3288,3288,Sat Feb 01 23:59:43 +0000 2020,"RT @howroute: Medical workers with semi-automatic rifles in the quarantine zone in Wuhan, China. #coronavirus https://t.co/XrpR4LfmSh",0.0,0.0
3289,3289,Sat Feb 01 23:59:43 +0000 2020,RT @nytimes: China initially put secrecy and order ahead of confronting the coronavirus. The New York Times reconstructed the crucial 7 wee…,0.04545454545454545,0.48484848484848486
3290,3290,Sat Feb 01 23:59:43 +0000 2020,RT @CNNEE: El jefe del hospital que trata el coronavirus en Wuhan sufre de una enfermedad grave (y no es coronavirus) https://t.co/bl3chlgI…,0.0,0.0
3291,3291,Sat Feb 01 23:59:43 +0000 2020,RT @PoliticalKida: India has evacuated and Pakistan abandoned its students in Coronavirus hit Wuhan. Still likes of @ArvindKejriwal call Mo…,0.0,0.0
3292,3292,Sat Feb 01 23:59:43 +0000 2020,"RT @CoronavirusNews: As of 23:00 February 1st (GMT) there have been 13,951 confirmed cases of 2019-nCoV #coronavirus worldwide. That is up…",0.4,1.0
3293,3293,Sat Feb 01 23:59:43 +0000 2020,"Coronavirus es viejo conocido, son las transnacionales farmacéuticas las del escándalo y los políticos. https://t.co/XW5hA5wQuJ",0.0,0.0
3295,3295,Sat Feb 01 23:59:43 +0000 2020,"RT @DisolusionedP: UK health officials say ""no one came into contact with coronavirus student at york UNI""
Then the next statement says
"" h…",0.0,0.0
3296,3296,Sat Feb 01 23:59:43 +0000 2020,RT @jenniferarce01: Siento que me dio coronavirus o no se que chingados pero me siento super mal,0.3333333333333333,0.6666666666666666
3297,3297,Sat Feb 01 23:59:43 +0000 2020,People seem to think Corona beer is linked to deadly Wuhan coronavirus - Business Insider https://t.co/pIGFcvWstF 🙄,-0.2,0.4
