,date,text
751,Sun Jan 26 23:59:57 +0000 2020,RT @averyslullaby: last time yall be joking about ww3 and now this coronavirus!!! i can't stress this enough https://t.co/dq0Rly1F4y
752,Sun Jan 26 23:59:57 +0000 2020,RT @c_diazepine: Hi 13 million people in the US got the flu and 6000 people died maybe get your flu shot bc it’s more likely to kill you th…
753,Sun Jan 26 23:59:56 +0000 2020,RT @LgyGuillaume: #NouvellePhotoDeProfil faut se protéger du coronavirus là https://t.co/U3wMQ9IVFU
754,Sun Jan 26 23:59:56 +0000 2020,RT @Qnnesty: Sekarang dah merebak penyakit corona virus. Amalkan doa ni mula dari sekarang. Jaga diri korang baik-baik. :) https://t.co/kIe…
755,Sun Jan 26 23:59:56 +0000 2020,RT @robertohego_: china tiene el coronavirus nosotros tenemos a beret
756,Sun Jan 26 23:59:56 +0000 2020,"RT @abc13houston: Coronavirus: 5th case of new virus confirmed in Arizona, bringing US total to 5 https://t.co/UNI2bNQ5Bc https://t.co/zcbt…"
757,Sun Jan 26 23:59:56 +0000 2020,"Call Out - Coronavirus (2019-nCov)

Rancangan Assalamualaikum dari Tv Alhijrah akan berhubung dengan Dr. Siti Aisah… https://t.co/EQZzln0kXQ"
758,Sun Jan 26 23:59:56 +0000 2020,RT @fiqsyhmie: To all those Chinese fuckers who started coronavirus.
759,Sun Jan 26 23:59:56 +0000 2020,"Life during quarantine: Recently updated, nicely details implementation realities &amp; problems: 
-Confusion among pub… https://t.co/zOG8Pcba9d"
760,Sun Jan 26 23:59:56 +0000 2020,"RT @cIosetmonster: @cinaislam hanya orang tolol tak berotak yg nyepelein/bercandain virus. Btw tonton juga ini, kasus virus corona ni lebih…"
761,Sun Jan 26 23:59:56 +0000 2020,RT @SylesteFox10: #Breaking This just released from the @AZDHS #coronavirus case in Arizona https://t.co/8LYKirjok0
762,Sun Jan 26 23:59:56 +0000 2020,RT @kumparan: Seratusan turis asal China yang datang ke Sumatera Barat dinyatakan bebas dari virus Corona. #publisherstory https://t.co/HsR…
763,Sun Jan 26 23:59:56 +0000 2020,RT @Unkle_K: This is how the coronavirus started
764,Sun Jan 26 23:59:56 +0000 2020,"RT @FAIRImmigration: A new coronavirus outbreak has many nations concerned, but is the U.S. more vulnerable do to our porous border? https:…"
765,Sun Jan 26 23:59:56 +0000 2020,"RT @Stevaniehuangg: Untuk teman2 yg msh berada di Wuhan , semoga Virus Corona segera di musnahkan,
.

Ya Allah... Lindungi Mahasiswa Indone…"
766,Sun Jan 26 23:59:56 +0000 2020,"RT @MaosBrazil: ""Anos atrás, o filme #Contagion me assustou!! Era uma representação realista de um surto viral. Com o assustador #coronarvi…"
767,Sun Jan 26 23:59:56 +0000 2020,"RT @eldiariodedross: Este es el coronavirus visto desde un microscopio. ¡Encantado de conocerte, perturbador amiguito! https://t.co/7oBg4py…"
768,Sun Jan 26 23:59:56 +0000 2020,RT @bootycheeks: just found out the coronavirus has nothing to do with beer https://t.co/aOYFNuitGO
769,Sun Jan 26 23:59:56 +0000 2020,Bueno si el Coronavirus nos va a matar a todos para qué voy a seguir pagando el monotributo no? *le caía la AFIP*
770,Sun Jan 26 23:59:55 +0000 2020,RT @afpfr: Le syndicat des tour-opérateurs français (Seto) a recommandé aujourd'hui la suspension des voyages organisés vers la Chine jusqu…
771,Sun Jan 26 23:59:55 +0000 2020,RT @skzlovs: the coronavirus outbreak doesn’t give u the right to be racist &amp; xenophobic towards asian people
772,Sun Jan 26 23:59:55 +0000 2020,"RT @VOANews: 📌 CORONAVIRUS UPDATE

DEATHS

🇨🇳 China 26

CONFIRMED CASES

🇨🇳 China 845
🇺🇸 US 2
🇫🇷 France 2
🇳🇵Nepal 1
🇯🇵 Japan 2
🇸🇬 Singapore…"
773,Sun Jan 26 23:59:55 +0000 2020,RT @Reuters: Los Angeles County confirms first case of coronavirus https://t.co/IuSsKQCpks https://t.co/6qxHej2lKO
774,Sun Jan 26 23:59:55 +0000 2020,"RT @AngelinaShen36: I live in #Wuhan. Today is the third day of the lockdown of the city. Here are some things I see 
or hear from other ci…"
775,Sun Jan 26 23:59:55 +0000 2020,"University Johns Hopkins
CORONAVIRUS 2019-nCoV VISUALIZED
https://t.co/8WieW1wcY5"
776,Sun Jan 26 23:59:55 +0000 2020,"RT @KemenkesRI: Saat ini, dunia sedang mewaspadai penyebaran Novel Coronavirus (2019-nCoV) yg berasal dari Tiongkok. Virus baru ini penyeba…"
777,Sun Jan 26 23:59:55 +0000 2020,RT @mitchellvii: How does the Wuhan coronavirus outbreak compare to SARS and MERS? | TheHill https://t.co/wiOgwOuLsh
778,Sun Jan 26 23:59:55 +0000 2020,"RT @IsChinar: Gearing up for quarantine, #Shenzhen 1/26 16:00, the supply of food is completely gone!

#coronavirus #coronaphobia #coronovi…"
779,Sun Jan 26 23:59:55 +0000 2020,"RT @uptowngvrl: smoga virus corona ga msuk ke indo
smoga virus corona ga msuk ke indo
smoga virus corona ga msuk ke indo
smoga virus corona…"
780,Sun Jan 26 23:59:55 +0000 2020,"RT @meIeana: How to wear mask , please share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak 
 https://t.c…"
781,Sun Jan 26 23:59:55 +0000 2020,RT @RudiHofmann: Ist das Epizentrum des Coronavirus in China eine Biowaffen-Forschungsanlage? (Video) https://t.co/fv8yE8PvjO
782,Sun Jan 26 23:59:55 +0000 2020,"RT @tifsembiring: Assalamu’alaikum wrwb.,
Saya TIFATUL SEMBIRING, Anggota DPR RI A-411 Fraksi PKS, meminta Pemerintah Pusat cq. Kementerian…"
783,Sun Jan 26 23:59:55 +0000 2020,"RT @mdfar8_: Pray for my dad and all their cleaning staff at Hospital Sungai Buloh, Selangor from infection of Coronavirus ..
Siapa kata ya…"
784,Sun Jan 26 23:59:55 +0000 2020,RT @DGHisham: Kenyataan Akhbar KPK 26 Januari 2020 – Situasi Terkini Jangkitan Novel Coronavirus di Malaysia https://t.co/qcGSEybUYV https:…
785,Sun Jan 26 23:59:55 +0000 2020,"RT @Hilmi28: “Jgn kaitkan virus Corona dgn agama !”, “Jgn mrsa agama anda plg bnr !” Hei, sy muslim, ya hrs mrsa agama sy plg bnr donk. Yg…"
786,Sun Jan 26 23:59:55 +0000 2020,"RT @Medyomaldito: Nag new year, nag sinulog, nagbuwag jadine, taal, coronavirus, nag new year nasad, wa pa gihapon nahuman ang january. Naa…"
787,Sun Jan 26 23:59:55 +0000 2020,"RT @burger_crypto: I AM DYING, IS THIS HOW THE WORLD END? LMAOOOO I HAVE NO WORDS 🤣🤣🤣🤣  #XRP #RIPPLE #ETH #BTC #ADA #BITCOIN #CRYPTO #crypt…"
788,Sun Jan 26 23:59:55 +0000 2020,"RT @enlightened1TX: Kobe dying, missiles being dropped on US Embassy in Baghdad, and Coronavirus continuing being spread throughout the wor…"
789,Sun Jan 26 23:59:55 +0000 2020,RT @skzlovs: the coronavirus outbreak doesn’t give u the right to be racist &amp; xenophobic towards asian people
790,Sun Jan 26 23:59:55 +0000 2020,RT @skzlovs: the coronavirus outbreak doesn’t give u the right to be racist &amp; xenophobic towards asian people
791,Sun Jan 26 23:59:55 +0000 2020,RT @robertohego_: china tiene el coronavirus nosotros tenemos a beret
792,Sun Jan 26 23:59:55 +0000 2020,"RT @DoctorYasmin: Performative panic is worrying about the coronavirus while refusing to get your flu shot

(flu killed an estimated 61,000…"
793,Sun Jan 26 23:59:55 +0000 2020,The coronavirus arrived at the right time to finish humanity https://t.co/6SbJltER5l
794,Sun Jan 26 23:59:55 +0000 2020,RT @skzlovs: the coronavirus outbreak doesn’t give u the right to be racist &amp; xenophobic towards asian people
795,Sun Jan 26 23:59:54 +0000 2020,"RT @ChomiloMD: You &amp; your family are still more likely to:

Get sick 🤢

Hospitalized 🏥

Die 💀

from the #Flu than the 2019-nCoV coronavirus…"
796,Sun Jan 26 23:59:54 +0000 2020,"RT @clarincom: Afirman que el riesgo de que el coronavirus llegue a la Argentina ""es bajo"" https://t.co/cuLkpPR1Gt"
797,Sun Jan 26 23:59:54 +0000 2020,"“La Alcaldía de Medellín los invita a la atención a medios que se llevará a cabo este *lunes 27 de enero*.
📖 Medida… https://t.co/T3ZknxsyWl"
798,Sun Jan 26 23:59:54 +0000 2020,"RT @meIeana: How to wear mask , please share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak 
 https://t.c…"
799,Sun Jan 26 23:59:54 +0000 2020,"RT @officialmcafee: .@china_zombie sent me a  screenshot of a U.S. patent application for the Corona Virus.

They allege that the patent cl…"
800,Mon Jan 27 23:59:59 +0000 2020,Ideia de fantasia de carnaval: chinês infectado pelo coronavírus
801,Mon Jan 27 23:59:59 +0000 2020,Coronavirus prompts CDC to expand travel warning to all of China; top U.S. health official urges Beijing to admit d… https://t.co/6cMKJPK5n3
802,Mon Jan 27 23:59:59 +0000 2020,"RT @DaniNovarama: El post de hoy os sorprenderá. Diréis que me he vuelto loco, pero lo he pensado mucho antes de escribir esto. Por favor l…"
803,Mon Jan 27 23:59:59 +0000 2020,RT @sammymarie: 🙃🙃racism isn't going to protect you from the novel coronavirus but if you wash your gross racist hands and stop opening you…
804,Mon Jan 27 23:59:59 +0000 2020,RT @AndrewsAbreu: #ÚLTIMO Se confirma el primer caso de #Coronavirus en Alemania 🇩🇪
805,Mon Jan 27 23:59:59 +0000 2020,RT @hhh05146721: From Weibo: Barriers built by citizens in many places of China (mainly Jiangxi and Henan where are close to Hubei) to prev…
806,Mon Jan 27 23:59:59 +0000 2020,RT @chicagotribune: China has extended the Lunar New Year holiday to keep the public at home and avoid spreading the coronavirus as the dea…
807,Mon Jan 27 23:59:59 +0000 2020,"RT @MarinaMarraco: #Breaking: First possible case of coronavirus being monitored in Maryland, health officials say  https://t.co/TntYUCOP0P"
808,Mon Jan 27 23:59:59 +0000 2020,"RT @NabilHussein: KETUM BOLEH MENCEGAH PENYAKIT CORONAVIRUS?

1) Cari pokok ketum yg batangnya sebesar lengan.
2) Potong batang pokok ketum…"
809,Mon Jan 27 23:59:59 +0000 2020,"Min. @AlvaradoC_MPPS: El coronavirus es una mutación que tiene el 85% de los virus anteriores, con nuevas propiedad… https://t.co/br9gq6A8vv"
810,Mon Jan 27 23:59:59 +0000 2020,"RT @VillotaRebeca: Paciente chino sospechoso de tener coronavirus, tiene infectados los dos pulmones, lo q dificulta su respiración. https:…"
811,Mon Jan 27 23:59:59 +0000 2020,"RT @Grandpa: coronavirus, Kobe, now this. bad luck really does come in 3’s"
812,Mon Jan 27 23:59:59 +0000 2020,RT @TVInsular: Ingestão de cerveja Corona pela cantora Corona ao tomar banho em chuveiro Corona pode ter sido combinação que originou o Cor…
813,Mon Jan 27 23:59:59 +0000 2020,"Don’t blame bat soup for Wuhan corona virus and maybe also don’t be a racist:

https://t.co/b4Jhsr5y44"
814,Mon Jan 27 23:59:59 +0000 2020,"RT @JChengWSJ: ""The chartered plane from Wuhan to San Francisco is due to take off Tuesday. Anthony Nguyen, duty manager at San Francisco I…"
815,Mon Jan 27 23:59:59 +0000 2020,RT @ScottAdamsSays: The biggest story today should be that impeachment is sidelining our government from protecting us while the Coronaviru…
816,Mon Jan 27 23:59:59 +0000 2020,Go no rreaaaaa #coronavirus 🧬 https://t.co/2yea5CJdOh https://t.co/PU4VdJcy1y
817,Mon Jan 27 23:59:59 +0000 2020,"RT @JPenerangan: SPM CORONAVIRUS 2019 – NCOV – PELAN KESIAPSIAGAAN TANGANI PENULARAN

https://t.co/YZyYqMuVX0

Sumber: @beritartm 

#corona…"
818,Mon Jan 27 23:59:59 +0000 2020,"Ate o momento ,não vi nenhuma medida de segurança ,sendo tomada pelo governo !
E estamos as vésperas do carnaval !… https://t.co/1qvZ2YTFqC"
819,Mon Jan 27 23:59:59 +0000 2020,"RT @X22Report: Trump's defense team waited until Monday to present their evidence, Coincidences?
1. Coronavirus
2. Rockets hit embassy
3. C…"
820,Mon Jan 27 23:59:59 +0000 2020,"RT @taexvincent: tocaron fondo cuando empezaron a hacer esos """"chistes"""" de bts y el coronavirus, que tan mal de la cabeza tenes que estar…"
821,Mon Jan 27 23:59:59 +0000 2020,RT @Mayaraa_08: @MartinsHerick @g1 #CancelemVôosDoBrasil #BloquearOAreportoDoBrasil  vamos levantar a tag turma nas redes sociais principal…
822,Mon Jan 27 23:59:59 +0000 2020,"RT @spectatorindex: Confirmed coronavirus cases:

- China
- United States
- France
- Japan
- South Korea
- Taiwan
- Singapore
- Thailand
-…"
823,Mon Jan 27 23:59:59 +0000 2020,"RT @Grandpa: coronavirus, Kobe, now this. bad luck really does come in 3’s"
824,Mon Jan 27 23:59:58 +0000 2020,RT @ClaudiaZettel: In China hat sich das Coronavirus ausgebreitet. Ein Verdachtsfall einer chinesischen Stewardess wird nun in Wien untersu…
825,Mon Jan 27 23:59:58 +0000 2020,"RT @BerkayTan1071: @tagesschau BREAKING: First case of coronavirus in Germany
#coronavirus
#CoronaVirusCanada
#Coronaviruses #WuhanCoronovi…"
826,Mon Jan 27 23:59:58 +0000 2020,"#Cuba refuerza medidas de vigilancia y control en fronteras, ante nuevo #coronavirus  (+ Infografías) https://t.co/HsDVsjJOHM"
827,Mon Jan 27 23:59:58 +0000 2020,RT @gst183: 26 hospitals identified to handle suspected coronavirus cases https://t.co/JxCZAg3YJA @richardrichli @imfsea_aruna @arifsetia20…
828,Mon Jan 27 23:59:58 +0000 2020,RT @spectatorindex: MAP: Countries that reported cases of the new strand of coronavirus https://t.co/d6L4qvr11H
829,Mon Jan 27 23:59:58 +0000 2020,RT @martiro10: Que mierda no van a tener el coronavirus estos culiaos
830,Mon Jan 27 23:59:58 +0000 2020,RT @AlertaNews24: 🇩🇪 | URGENTE - CORONAVIRUS: Se confirma el primer caso en Alemania.
831,Mon Jan 27 23:59:58 +0000 2020,"RT @Mehmet_Ali_ONEL: #Almanya'da ilk #CoronaVirus vakası! Resmi makamlar teyid etti.

Virus yayılmaya devam ediyor.

Dünya Sağlık Örgütü #W…"
832,Mon Jan 27 23:59:58 +0000 2020,"RT @syikinyunusMD: Takut dapat wabak Coronavirus.

Tapi...

Suruh belajar hand hygiene/teknik basuh tangan dgn betul - tak nak.

Suruh ambi…"
833,Mon Jan 27 23:59:58 +0000 2020,RT @aypatek: the racist in some of y’all is really jumping out when it comes to coronavirus
834,Mon Jan 27 23:59:58 +0000 2020,"RT @oncology_bg: A very important and context relevant symposium this week  hosted by @QueensSPS . Hopefully, what I’m sick with is not the…"
835,Mon Jan 27 23:59:58 +0000 2020,RT @H4C99: Seorang perawat di wuhan yang bersikeras dalam video mengatakan bahwa hampir 90.000 orang di China menderita penyakit #Virus_cor…
836,Mon Jan 27 23:59:58 +0000 2020,RT @chicagotribune: China has extended the Lunar New Year holiday to keep the public at home and avoid spreading the coronavirus as the dea…
837,Mon Jan 27 23:59:58 +0000 2020,"RT @DopeImpiza: Estudantes angolanos na China, clamam por socorro.
O vírus Corona lhes deixa impossibilitados de tudo...
Mbora partilhar. h…"
838,Mon Jan 27 23:59:57 +0000 2020,Como que confirmaron los 4 casos de coronavirus ;-;
839,Mon Jan 27 23:59:57 +0000 2020,"*Coronavirus ataca*

-Netflix: Qué causalidad, acabo de estrenar un documental que se llama Pandemia 😐"
